<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
20150724 000000 882.0000000 882.0000000 856.1900000 859.1200000 492411135
20150727 000000 859.2300000 860.4200000 833.1000000 840.3700000 598958286
20150728 000000 838.3200000 845.4600000 826.4400000 839.2500000 602350988
20150729 000000 843.0000000 867.7400000 841.8400000 865.8400000 497626383
20150730 000000 868.1900000 875.1000000 856.8600000 867.7400000 446534128
20150731 000000 863.8400000 863.8400000 841.4200000 858.8200000 622778532
20150803 000000 852.8100000 852.8100000 828.5500000 834.8900000 443343075
20150804 000000 828.7700000 843.7200000 823.9300000 837.4300000 446164091
20150805 000000 838.0600000 851.6000000 833.9100000 843.9000000 504340809
20150806 000000 839.7600000 840.2500000 818.9700000 820.4300000 492037104
20150807 000000 824.6200000 835.1300000 822.9500000 832.4700000 365858246
20150810 000000 832.5500000 848.0800000 817.6300000 848.0800000 403394770
20150811 000000 850.1500000 859.8200000 829.0800000 830.3300000 486289940
20150812 000000 829.9900000 832.1800000 813.3900000 831.5700000 434421813
20150813 000000 833.8800000 843.2500000 819.2400000 828.9300000 401512250
20150814 000000 828.3100000 838.2100000 824.3200000 835.1700000 398315255
20150817 000000 831.5000000 831.5000000 816.4900000 825.1200000 394669025
20150818 000000 824.1700000 824.1700000 807.7100000 809.6400000 342663379
20150819 000000 809.0800000 817.8800000 791.5800000 794.1900000 411059175
20150820 000000 791.7900000 795.5100000 782.0600000 795.5100000 462047813
20150821 000000 788.5600000 788.5600000 762.3800000 762.3800000 451510221
20150824 000000 747.9700000 747.9700000 708.2500000 724.7300000 778119150
20150825 000000 727.6900000 771.2200000 727.6900000 758.4600000 547286573
20150826 000000 756.3200000 759.3500000 741.4700000 754.6100000 471945479
20150827 000000 762.3900000 808.4000000 762.3900000 804.8600000 538353451
20150828 000000 809.6300000 832.2300000 793.3400000 829.9500000 595114569
20150831 000000 826.9900000 833.6000000 800.4400000 833.6000000 459285923
20150901 000000 844.6000000 845.5200000 801.2700000 805.0600000 554605317
20150902 000000 799.6700000 811.0700000 784.6800000 789.3900000 475411246
20150903 000000 796.5100000 815.7100000 791.9000000 805.2300000 427606191
20150904 000000 801.1400000 801.1400000 787.8300000 793.6500000 331557323
20150907 000000 787.1200000 788.6100000 775.0600000 776.1700000 228028980
20150908 000000 777.5000000 797.5400000 777.5000000 793.9900000 359215278
20150909 000000 797.3800000 808.4200000 796.4700000 796.6900000 376095810
20150910 000000 789.4700000 801.5700000 785.8500000 800.4900000 379231853
20150911 000000 800.4900000 801.9100000 791.7100000 799.1000000 295134415
20150914 000000 797.6300000 811.9900000 796.8100000 808.6100000 339930988
20150915 000000 807.3400000 813.6500000 805.2800000 807.5200000 339302286
20150916 000000 811.4200000 840.0800000 811.4200000 837.3900000 481309902
20150917 000000 836.4500000 837.8200000 823.1300000 823.1300000 348855752
20150918 000000 828.7700000 835.0700000 812.0200000 816.5600000 508535637
20150921 000000 814.5300000 821.3800000 807.1000000 808.7800000 366364641
20150922 000000 810.7700000 812.0900000 783.6000000 789.5600000 527550645
20150923 000000 792.2000000 796.7300000 781.8800000 782.0700000 524377009
20150924 000000 779.7300000 779.7300000 762.1200000 769.3800000 538898331
20150925 000000 771.5600000 791.2900000 771.5600000 788.5500000 432685562
20150928 000000 788.7700000 791.4400000 774.2300000 775.7300000 371167657
20150929 000000 769.3100000 785.7000000 763.5500000 784.1100000 374155237
20150930 000000 784.1400000 797.3000000 783.4800000 789.7300000 450818647
20151001 000000 791.8800000 798.9800000 777.5800000 781.6500000 428943250
20151002 000000 781.4300000 781.8600000 759.9900000 764.9300000 387077475
20151005 000000 769.9000000 806.4300000 769.9000000 805.1200000 488580646
20151006 000000 804.6500000 826.6500000 796.5800000 826.6500000 475923490
20151007 000000 831.1700000 852.4400000 831.1700000 844.1200000 727927991
20151008 000000 841.9700000 859.2700000 837.9600000 856.4400000 732767654
20151009 000000 865.6700000 890.3800000 865.6700000 885.9600000 967896610
20151012 000000 883.3200000 895.1200000 871.5500000 876.4200000 640867631
20151013 000000 866.3500000 867.5600000 851.6100000 866.5200000 449542799
20151014 000000 858.6100000 868.7300000 848.9200000 863.3100000 502004302
20151015 000000 867.0800000 885.9400000 867.0800000 876.2300000 565754027
20151016 000000 885.5600000 897.7500000 876.0700000 881.1900000 590692752
20151019 000000 881.5900000 885.7300000 861.2300000 868.7200000 502982881
20151020 000000 868.4000000 879.4600000 861.3100000 875.5500000 547567336
20151021 000000 873.3200000 873.3200000 851.9800000 856.8800000 516411894
20151022 000000 855.3200000 867.0700000 853.7800000 860.7500000 440442112
20151023 000000 863.6000000 883.3100000 863.6000000 872.8600000 596610935
20151026 000000 873.3600000 876.9300000 851.0300000 858.0100000 604592979
20151027 000000 856.0400000 856.0400000 826.5300000 839.2600000 582123098
20151028 000000 837.3800000 857.0200000 824.8300000 854.7400000 525917010
20151029 000000 852.6600000 852.6600000 834.5300000 839.5700000 456045266
20151030 000000 837.7900000 847.4000000 831.2000000 845.5400000 401501026
20151102 000000 843.7900000 854.2900000 838.9000000 853.7700000 425047896
20151103 000000 856.0500000 887.6300000 854.8700000 886.3600000 600139230
20151105 000000 889.1600000 890.5100000 875.1400000 877.2600000 610952361
20151106 000000 878.1200000 879.1900000 850.4100000 854.3400000 502725532
20151109 000000 856.4000000 863.2300000 849.7300000 855.2600000 373658700
20151110 000000 853.0200000 859.6000000 846.9800000 854.0800000 380995008
20151111 000000 852.7200000 858.6200000 842.8500000 845.7200000 417478803
20151112 000000 839.8700000 842.7000000 826.3400000 831.9500000 434066427
20151113 000000 824.5400000 826.3300000 812.5600000 814.9300000 445552168
20151116 000000 815.2500000 837.5200000 814.7300000 824.1700000 449498789
20151117 000000 834.4700000 864.8300000 834.4700000 862.4400000 776609556
20151118 000000 864.0500000 884.0500000 864.0500000 876.5600000 677938998
20151119 000000 885.4300000 896.8000000 873.7300000 883.8200000 832298959
20151120 000000 881.7600000 893.3800000 872.0400000 888.3600000 526394885
20151123 000000 887.0800000 902.9100000 871.7100000 897.5600000 717408541
20151124 000000 894.4600000 901.2200000 856.0200000 867.5400000 823167346
20151125 000000 870.8200000 881.6300000 868.0500000 878.8900000 543320623
20151126 000000 881.4600000 889.5400000 867.8300000 874.6600000 429210335
20151127 000000 873.6700000 873.6700000 851.2900000 856.3000000 464450454
20151130 000000 851.7800000 857.0800000 841.0000000 847.1000000 531435630
20151201 000000 845.8600000 850.3700000 833.9000000 839.1400000 447312029
20151202 000000 839.6400000 847.8800000 826.8100000 833.9400000 425951512
20151203 000000 827.5900000 834.1500000 819.0900000 826.9600000 461821289
20151204 000000 831.4800000 839.5300000 804.9900000 811.7200000 561872245
20151207 000000 812.3700000 813.6600000 791.2100000 793.3600000 452884538
20151208 000000 789.4200000 791.9500000 772.7600000 777.1500000 573048085
20151209 000000 780.2600000 795.8800000 780.2600000 792.4100000 488637348
20151210 000000 787.9900000 799.3000000 783.5400000 792.7800000 431454273
20151211 000000 789.8300000 789.8300000 771.1600000 777.1700000 381905566
20151214 000000 768.9700000 772.0900000 752.8600000 761.0800000 512244078
20151215 000000 764.4300000 786.9700000 762.6300000 783.6500000 494785873
20151216 000000 785.2500000 790.3800000 779.5300000 785.0200000 384944147
20151217 000000 786.2900000 797.3000000 780.5000000 792.0700000 585065925
20151218 000000 788.2300000 788.2300000 761.2200000 765.7300000 567807337
20151221 000000 765.3500000 770.0900000 756.4400000 758.9700000 385163086
20151222 000000 760.6800000 766.6400000 759.7700000 762.4000000 277235937
20151223 000000 760.7500000 785.5100000 760.7500000 785.5100000 379368820
20151224 000000 790.6100000 795.1600000 777.2200000 781.1000000 333618562
20151225 000000 781.5900000 784.3400000 769.4400000 772.9400000 145883407
20151228 000000 772.9000000 776.0000000 751.9500000 756.0700000 177786981
20151229 000000 754.7900000 770.3100000 750.3800000 769.6400000 305868507
20151230 000000 769.4400000 769.4400000 754.2700000 757.0400000 320454898
20160104 000000 755.1600000 761.6800000 741.6700000 749.2800000 204806463
20160105 000000 747.9400000 753.9700000 743.4200000 752.7000000 242929972
20160106 000000 753.0600000 754.0400000 735.6200000 736.8200000 210962101
20160111 000000 721.6800000 721.6800000 699.1300000 699.1300000 0
20160112 000000 689.3300000 706.3100000 681.4600000 695.3200000 0
20160113 000000 694.9100000 708.3300000 692.0000000 693.6500000 0
20160114 000000 688.3300000 694.8900000 681.5900000 692.9900000 0
20160115 000000 692.9400000 694.6600000 647.9800000 652.9800000 0
20160118 000000 647.2900000 654.9800000 632.3900000 646.9000000 0
20160119 000000 653.9700000 674.3200000 652.8600000 660.2900000 0
20160120 000000 649.3200000 649.3200000 626.2700000 628.4100000 0
20160121 000000 631.8900000 635.2700000 607.1600000 632.1200000 0
20160122 000000 650.4700000 696.0600000 650.4700000 691.4000000 0
20160125 000000 694.2200000 703.7800000 672.5100000 681.5700000 0
20160126 000000 665.8500000 685.5900000 655.6200000 683.0500000 0
20160127 000000 687.5800000 705.2900000 679.5500000 704.8700000 0
20160128 000000 707.2100000 737.5700000 704.9700000 727.1300000 0
20160129 000000 733.3500000 749.3300000 727.9400000 745.3000000 0
20160201 000000 742.0300000 742.8700000 723.9100000 730.3900000 0
20160202 000000 719.3000000 723.0100000 695.0100000 701.2100000 0
20160203 000000 690.3500000 713.6700000 690.3500000 696.9600000 0
20160204 000000 727.4900000 745.6600000 725.4200000 738.8200000 0
20160205 000000 729.6600000 737.7400000 720.0200000 725.9100000 0
20160208 000000 724.0800000 734.7600000 700.8600000 704.0300000 0
20160209 000000 697.4700000 705.3000000 684.3900000 690.3700000 0
20160210 000000 677.3100000 705.2000000 677.3100000 696.6100000 0
20160211 000000 690.8300000 690.8300000 663.6100000 671.3400000 0
20160212 000000 678.2700000 692.3700000 678.2700000 689.9000000 0
20160215 000000 700.1500000 713.5100000 698.1000000 707.2400000 0
20160216 000000 714.6700000 727.3600000 706.3100000 708.6100000 0
20160217 000000 709.8600000 739.0600000 705.9700000 735.8100000 0
20160218 000000 745.6100000 756.2500000 739.6500000 752.8900000 0
20160219 000000 738.2800000 742.9800000 721.6700000 725.9800000 0
20160220 000000 732.6900000 739.5700000 731.4200000 732.7700000 0
20160222 000000 735.5500000 762.5200000 734.5800000 761.4800000 0
20160223 000000 762.4000000 762.4000000 762.4000000 762.4000000 0
20160224 000000 741.5600000 747.5200000 725.4000000 737.7300000 416474435
20160225 000000 749.6300000 755.5500000 732.4000000 745.5300000 482636779
20160226 000000 759.0800000 772.0800000 755.0900000 757.4500000 570683763
20160229 000000 749.0300000 768.8000000 746.1900000 768.8000000 498441009
20160301 000000 771.7200000 790.5500000 770.8700000 786.3600000 477670612
20160302 000000 795.7100000 798.3900000 777.1100000 780.1600000 433791502
20160303 000000 792.0300000 800.2900000 783.5800000 798.5800000 488305012
20160304 000000 802.2400000 818.2500000 796.2600000 818.2500000 459820743
20160307 000000 823.6600000 840.1000000 822.3500000 839.2300000 410313873
20160309 000000 837.0200000 840.0400000 815.1100000 835.6400000 512111852
20160310 000000 835.4900000 850.1500000 828.5300000 834.2400000 521185830
20160311 000000 832.1500000 854.0600000 831.7000000 845.5900000 473195729
20160314 000000 845.7900000 847.1800000 826.3200000 830.5400000 428573721
20160315 000000 842.6400000 845.1200000 818.9500000 821.6400000 767382771
20160316 000000 823.8400000 835.9700000 821.1900000 835.9700000 423182327
20160317 000000 854.6200000 876.3300000 854.6200000 873.8000000 730259296
20160318 000000 875.9000000 894.7600000 866.8800000 885.1300000 896479086
20160321 000000 878.1900000 887.0900000 866.4700000 883.6000000 640064021
20160322 000000 884.4400000 891.1800000 874.2200000 887.6000000 627901038
20160323 000000 886.8800000 889.4500000 863.8300000 865.4000000 550070769
20160324 000000 858.5100000 859.4100000 841.4900000 847.2600000 462393539
20160325 000000 859.0500000 868.8800000 859.0500000 862.2200000 156918122
20160328 000000 861.5400000 873.0100000 848.2500000 851.6700000 267809689
20160329 000000 850.2200000 850.8500000 835.7500000 843.4200000 460405957
20160330 000000 857.4600000 876.7700000 857.4600000 869.8600000 509806602
20160331 000000 860.9500000 882.7500000 858.6200000 876.2000000 685780922
20160401 000000 874.4100000 874.4100000 847.0400000 861.9600000 622900737
20160404 000000 864.3400000 868.8900000 847.6000000 861.7600000 489627316
20160405 000000 852.1000000 854.1000000 839.6200000 846.6100000 457192126
20160406 000000 856.0700000 865.5000000 848.0700000 863.2900000 454790443
20160407 000000 869.4700000 872.5600000 852.9800000 859.2400000 458116153
20160408 000000 862.1800000 882.8200000 860.7800000 879.0700000 545054765
20160411 000000 880.2900000 903.0400000 875.9400000 900.9800000 704702020
20160412 000000 899.6800000 913.5500000 897.3400000 911.0700000 673768049
20160413 000000 912.4400000 932.1500000 910.2100000 922.5000000 774511983
20160414 000000 917.0100000 926.5300000 906.6200000 914.3400000 697973213
20160415 000000 911.7700000 916.4000000 899.3700000 905.1000000 455414012
20160418 000000 896.1200000 899.5800000 864.4600000 899.5800000 632799324
20160419 000000 903.4700000 928.1100000 902.4900000 926.6400000 890959274
20160420 000000 920.3300000 943.1600000 912.1200000 943.1600000 874882407
20160421 000000 952.8300000 960.9600000 925.6800000 927.2300000 896686974
20160422 000000 920.2300000 941.3100000 919.1900000 931.4600000 684665133
20160425 000000 930.0400000 935.9900000 919.0300000 927.6600000 561494445
20160426 000000 924.6400000 931.1900000 916.5700000 931.1900000 578770223
20160427 000000 943.1500000 945.7800000 919.7100000 927.0900000 580955578
20160428 000000 936.4000000 964.4100000 929.3300000 964.4100000 643227689
20160429 000000 959.4000000 968.0300000 945.7200000 951.1100000 780289597
20160504 000000 941.8000000 949.3600000 907.6600000 912.5800000 712587484
20160505 000000 911.1300000 924.4300000 906.6200000 916.5300000 485514942
20160506 000000 911.2500000 913.8900000 896.4200000 912.0200000 447163080
20160510 000000 905.7100000 910.2900000 886.9200000 897.1100000 484073992
20160511 000000 898.2600000 927.0400000 895.8300000 927.0000000 537919639
20160512 000000 926.9700000 934.6300000 915.9500000 915.9500000 523548556
20160513 000000 923.0100000 923.7500000 907.9600000 921.8800000 475604103
20160516 000000 920.2900000 942.2700000 918.7300000 929.1200000 491149723
20160517 000000 928.8100000 934.9700000 910.3400000 931.7300000 577377856
20160518 000000 927.8700000 928.0200000 918.1200000 926.8200000 435371938
20160519 000000 910.7000000 912.8200000 885.4200000 885.4200000 582968478
20160520 000000 896.9000000 902.3500000 886.4100000 893.0900000 466573233
20160523 000000 891.1100000 891.1100000 873.5800000 879.5500000 385106233
20160524 000000 880.9200000 893.4300000 878.1300000 891.4800000 369581330
20160525 000000 899.3800000 917.6000000 899.3800000 907.9700000 558387392
20160526 000000 916.6500000 934.6100000 914.7200000 918.7900000 638257559
20160527 000000 915.7500000 921.8800000 910.5000000 917.5200000 462838650
20160530 000000 920.0700000 927.4500000 913.9500000 925.5100000 230500849
20160531 000000 927.4900000 928.9500000 904.3300000 904.3300000 803453256
20160601 000000 896.9700000 901.9500000 884.8000000 890.5200000 500207417
20160602 000000 889.7700000 896.7600000 874.8800000 885.9300000 427907114
20160603 000000 892.2800000 903.7000000 886.4600000 902.6400000 489197701
20160606 000000 908.8700000 927.2600000 905.4100000 922.9100000 455184107
20160607 000000 925.7100000 948.8700000 922.9400000 948.8700000 621121212
20160608 000000 952.5500000 965.3600000 947.3200000 965.3600000 601265946
20160609 000000 966.5600000 967.5800000 945.0200000 950.8600000 469607315
20160610 000000 943.5100000 944.2800000 924.6500000 924.6500000 448967847
20160614 000000 916.1500000 918.6900000 891.2400000 900.1900000 621998545
20160615 000000 897.3300000 912.3400000 895.9100000 910.0800000 582939041
20160616 000000 905.4100000 905.7500000 884.8300000 895.0000000 498147840
20160617 000000 898.5900000 917.4600000 898.5900000 910.2800000 546545453
20160620 000000 917.8000000 938.1500000 917.8000000 935.0400000 376924660
20160621 000000 932.2900000 939.4700000 923.0700000 937.2200000 403764506
20160622 000000 942.3900000 947.7200000 924.8900000 927.2900000 338631382
20160623 000000 919.6900000 942.0600000 917.1100000 941.1100000 407973302
20160624 000000 920.6700000 920.6700000 887.4400000 912.4900000 670613557
20160627 000000 909.1400000 913.1000000 885.2200000 888.7800000 541832941
20160628 000000 890.8800000 909.8600000 890.8800000 905.3600000 467196637
20160629 000000 915.5200000 931.3500000 912.0700000 931.3500000 402697622
20160630 000000 931.1300000 936.4100000 919.4000000 930.7700000 454876279
20160701 000000 931.2000000 937.5400000 922.5900000 933.3200000 341907436
20160704 000000 937.7700000 945.9100000 935.6200000 940.8500000 335079401
20160705 000000 938.2400000 938.2400000 922.7500000 925.2300000 336945790
20160706 000000 926.6600000 927.1200000 911.0400000 917.7100000 417126201
20160707 000000 925.9400000 937.2400000 922.0300000 923.8500000 496520709
20160708 000000 914.1400000 935.5800000 912.4400000 934.3500000 560009732
20160711 000000 931.3000000 942.4000000 925.2200000 941.3500000 446421827
20160712 000000 939.1500000 957.1100000 938.2100000 955.4100000 519011183
20160713 000000 955.2100000 962.1200000 949.3000000 952.3700000 601099528
20160714 000000 955.7900000 975.2100000 951.8700000 972.4400000 540961328
20160715 000000 968.5600000 969.4700000 959.3800000 963.7000000 577675087
20160718 000000 960.5800000 974.1300000 958.0100000 969.3500000 485478708
20160719 000000 962.7200000 967.2000000 945.0700000 952.8000000 519826748
20160720 000000 949.6800000 954.4000000 938.4200000 946.7300000 440525999
20160721 000000 948.3700000 953.3200000 943.9900000 947.0700000 319270592
20160722 000000 941.3400000 945.3500000 935.9800000 935.9800000 275093233
20160725 000000 937.2300000 944.2900000 927.6400000 930.7100000 419313446
20160726 000000 930.6200000 931.3200000 911.6400000 924.7400000 464991785
20160727 000000 925.9200000 930.0800000 916.5600000 921.6700000 425435282
20160728 000000 925.9300000 929.1700000 918.3300000 923.3900000 404783705
20160729 000000 923.6400000 928.7400000 910.7400000 927.5700000 470786650
20160801 000000 930.3800000 938.6400000 918.9700000 922.5300000 373239378
20160802 000000 916.4800000 917.3900000 901.9400000 903.0400000 430242431
20160803 000000 904.0000000 912.2900000 898.0500000 910.5400000 355013839
20160804 000000 915.1500000 927.5000000 913.4400000 927.5000000 367888178
20160805 000000 932.2500000 938.7200000 931.2700000 935.4600000 330368991
20160808 000000 936.6300000 953.6400000 936.6300000 953.6400000 314088149
20160809 000000 952.4900000 958.0500000 944.1300000 953.9800000 355711477
20160810 000000 951.4600000 957.4900000 944.9800000 946.6300000 334796183
20160811 000000 942.7400000 952.8100000 937.3200000 952.8100000 342911911
20160812 000000 957.6800000 965.6300000 950.7600000 954.5800000 365446549
20160815 000000 957.3800000 975.5700000 955.7500000 972.1000000 382161664
20160816 000000 972.8400000 987.0700000 965.8700000 974.8200000 453880787
20160817 000000 973.7200000 973.7200000 962.3700000 965.3900000 396298925
20160818 000000 972.8400000 981.5600000 967.0100000 975.0400000 404482210
20160819 000000 976.2300000 977.0000000 963.7200000 965.6800000 312909817
20160822 000000 964.4300000 965.1400000 954.6600000 963.2900000 319553811
20160823 000000 960.4900000 975.5800000 959.2000000 972.2500000 360872776
20160824 000000 969.5700000 969.8600000 954.6500000 958.0400000 324152188
20160825 000000 958.8000000 967.4500000 955.6300000 966.2900000 468999296
20160826 000000 966.5900000 977.8100000 958.5600000 973.4300000 475367881
20160829 000000 964.6500000 964.6500000 953.7400000 962.0800000 297908657
20160830 000000 965.8600000 969.9700000 957.6200000 958.6700000 346895161
20160831 000000 958.6000000 959.6200000 947.3400000 950.2500000 453725525
20160901 000000 952.9300000 954.2300000 944.8800000 944.9600000 338515556
20160902 000000 945.3600000 971.6600000 945.3600000 969.8600000 429893438
20160905 000000 972.0500000 984.7900000 970.5300000 977.4500000 412276227
20160906 000000 978.2500000 995.6300000 978.2100000 995.3500000 514596796
20160907 000000 996.4300000 1007.2000000 996.3900000 1005.7700000 614349286
20160908 000000 1011.1800000 1017.3200000 1004.0600000 1013.1100000 488060315
20160909 000000 1006.8600000 1006.8600000 987.8700000 987.8700000 352346507
20160912 000000 980.2900000 984.7200000 967.5100000 983.7800000 473868335
20160913 000000 985.4700000 988.0300000 967.1000000 968.5300000 337289408
20160914 000000 966.6600000 976.6600000 966.0300000 970.5600000 367580304
20160915 000000 968.5600000 971.5500000 961.4200000 970.9300000 440973121
20160916 000000 971.8600000 972.6300000 953.1200000 961.4100000 559388744
20160919 000000 960.0900000 971.5400000 960.0900000 969.7500000 367015524
20160920 000000 967.1200000 970.1100000 957.3500000 969.7100000 341895729
20160921 000000 970.1900000 980.8400000 970.1900000 979.5400000 360134502
20160922 000000 990.5000000 1003.3600000 986.6400000 1002.1300000 494469492
20160923 000000 1000.1000000 1000.1000000 987.2100000 993.9400000 416188500
20160926 000000 985.3600000 990.5100000 978.3900000 986.8300000 375701673
20160927 000000 985.5400000 986.1200000 972.3800000 973.1800000 389178827
20160928 000000 975.4900000 984.1300000 972.7600000 975.3100000 360340264
20160929 000000 998.3600000 1001.7300000 994.9800000 998.1700000 399173962
20160930 000000 993.3800000 994.6800000 982.8000000 990.8800000 473336261
20161003 000000 993.1900000 1006.6700000 992.2200000 1004.6900000 399108175
20161004 000000 1005.4200000 1005.5300000 995.8300000 1000.8400000 368891374
20161005 000000 997.8000000 998.4900000 989.4300000 997.1100000 417796816
20161006 000000 996.8800000 1004.2500000 993.4100000 1004.2500000 342264708
20161007 000000 1007.2000000 1008.8800000 996.2400000 1002.0700000 429971289
20161010 000000 1003.2900000 1018.9800000 998.3500000 1017.8800000 432475740
20161011 000000 1016.6700000 1016.8200000 1003.1900000 1005.4800000 430432935
20161012 000000 1005.1400000 1010.0200000 993.5100000 995.9600000 401825679
20161013 000000 995.2000000 995.2000000 978.8100000 987.9900000 401587385
20161014 000000 987.7200000 989.7500000 980.7600000 983.0400000 316667262
20161017 000000 982.8400000 985.4000000 976.2600000 977.3000000 361271332
20161018 000000 977.5100000 989.6400000 977.5100000 986.9400000 335223016
20161019 000000 988.9400000 996.9900000 987.8400000 995.2300000 291625141
20161020 000000 994.9700000 995.2300000 987.3100000 987.4800000 308573840
20161021 000000 986.9300000 989.1500000 982.4100000 986.3700000 280281473
20161024 000000 990.3300000 997.4500000 989.0800000 993.7700000 346975894
20161025 000000 995.7100000 1007.6900000 995.2400000 1002.2600000 412851714
20161026 000000 999.3800000 1000.8500000 987.1200000 989.5200000 328510167
20161027 000000 989.2400000 997.2700000 984.8200000 992.6700000 358016989
20161028 000000 994.0500000 994.0500000 988.0400000 992.2300000 280351333
20161031 000000 991.7600000 991.7600000 985.6700000 988.7400000 440326944
20161101 000000 989.9100000 1000.3100000 989.9100000 996.6300000 524712137
20161102 000000 989.6200000 990.0000000 971.3500000 973.0900000 584486783
20161103 000000 977.6400000 977.8200000 968.5500000 971.2000000 399525333
20161107 000000 973.4000000 976.3800000 963.9700000 963.9700000 449705237
20161108 000000 970.1400000 975.4700000 969.7400000 972.6600000 385213279
20161109 000000 959.4500000 994.8300000 958.3300000 990.3500000 831529448
20161110 000000 995.0900000 1021.9700000 993.8400000 993.8400000 1081557429
20161111 000000 983.7600000 993.3600000 970.1500000 970.1500000 700797962
20161114 000000 974.8600000 980.5700000 956.3600000 960.3200000 503126481
20161115 000000 966.2200000 988.4400000 966.2200000 980.4700000 494510358
20161116 000000 993.9000000 997.9500000 979.9700000 989.6800000 493961013
20161117 000000 987.1100000 1001.0200000 983.6500000 995.8900000 461269644
20161118 000000 992.3800000 995.5000000 984.4800000 990.7700000 330206932
20161121 000000 995.3700000 1014.8800000 995.3700000 1014.8800000 393429233
20161122 000000 1016.8100000 1027.5500000 1014.9300000 1016.8400000 525308718
20161123 000000 1022.2600000 1024.2300000 1009.1800000 1016.9500000 402624914
20161124 000000 1019.6200000 1031.6300000 1016.9700000 1028.8600000 493411532
20161125 000000 1027.0300000 1030.7900000 1017.1600000 1018.5100000 480539077
20161128 000000 1017.7900000 1021.9100000 1010.6500000 1018.1800000 426153062
20161129 000000 1016.4800000 1017.9900000 1004.0000000 1005.8200000 499591556
20161130 000000 1010.3300000 1034.5300000 1006.4800000 1029.0500000 908823163
20161201 000000 1036.6300000 1053.0500000 1036.6300000 1047.4300000 646350803
20161202 000000 1044.4600000 1054.5200000 1036.8400000 1050.2100000 528792693
20161205 000000 1048.8500000 1072.8600000 1047.1000000 1069.1000000 568731925
20161206 000000 1065.8700000 1076.2300000 1059.7900000 1059.9700000 604759322
20161207 000000 1062.2700000 1071.0700000 1058.7100000 1066.7500000 452289431
20161208 000000 1080.7500000 1097.3900000 1078.0300000 1097.3900000 900220722
20161209 000000 1100.9300000 1110.1400000 1095.3200000 1110.1400000 746410298
20161212 000000 1118.6400000 1151.9800000 1118.6400000 1148.5900000 1139850637
20161213 000000 1148.6100000 1164.1500000 1140.3800000 1164.1500000 810316069
20161214 000000 1168.6600000 1170.5100000 1141.5200000 1148.9200000 717629437
20161215 000000 1125.0600000 1141.2400000 1124.0800000 1138.0700000 1001770021
20161216 000000 1142.6300000 1148.6100000 1134.2700000 1135.5600000 762731420
20161219 000000 1133.3600000 1139.6200000 1130.0600000 1130.0600000 443299894
20161220 000000 1126.8600000 1142.7400000 1122.5000000 1142.5400000 466458967
20161221 000000 1141.7900000 1153.5000000 1139.7600000 1140.8800000 672078220
20161222 000000 1135.3100000 1137.1900000 1122.0800000 1125.8000000 618926839
20161223 000000 1123.5800000 1133.1300000 1108.7400000 1117.9200000 433617811
20161226 000000 1121.0900000 1131.8000000 1120.7000000 1124.6500000 198995619
20161227 000000 1123.0200000 1136.9300000 1123.0200000 1135.7900000 246797398
20161228 000000 1137.7300000 1144.4600000 1134.8500000 1138.3100000 394520337
20161229 000000 1139.5300000 1148.0200000 1133.3700000 1144.2600000 432081835
20161230 000000 1150.3200000 1152.3300000 1132.6600000 1152.3300000 418330183
20170103 000000 1147.2900000 1194.9200000 1147.2900000 1189.3200000 588691553
20170104 000000 1181.5200000 1182.7000000 1163.4000000 1176.6900000 417725882
20170105 000000 1180.4300000 1191.2600000 1172.8000000 1180.3100000 467234996
20170106 000000 1177.1200000 1179.9400000 1165.4200000 1172.5900000 345671549
20170109 000000 1172.1200000 1176.1400000 1158.5900000 1160.2700000 376680812
20170110 000000 1158.5600000 1175.9100000 1155.7500000 1175.0100000 603702932
20170111 000000 1169.5400000 1174.0900000 1151.5400000 1155.5000000 605966638
20170112 000000 1173.0600000 1181.9800000 1172.6000000 1175.2800000 657952300
20170113 000000 1175.3100000 1177.0000000 1151.5900000 1158.1900000 714350483
20170116 000000 1158.8500000 1164.9700000 1151.0500000 1151.0500000 401803166
20170117 000000 1152.5100000 1162.2500000 1151.4700000 1156.4700000 477896965
20170118 000000 1156.4300000 1166.3400000 1151.0000000 1151.6500000 517227566
20170119 000000 1148.6200000 1157.3600000 1132.1200000 1136.6200000 626464147
20170120 000000 1140.6200000 1143.0400000 1133.4500000 1138.9900000 531177171
20170123 000000 1138.8500000 1141.5600000 1132.0400000 1137.6700000 442413947
20170124 000000 1136.9500000 1155.4700000 1136.9500000 1155.3800000 571860998
20170125 000000 1156.6000000 1161.2600000 1150.2800000 1159.7900000 538229249
20170126 000000 1153.5700000 1163.9100000 1151.1500000 1163.6200000 730058864
20170127 000000 1160.8300000 1195.6100000 1158.0900000 1195.6100000 842594500
20170130 000000 1192.1100000 1192.1100000 1169.9800000 1175.6400000 520563915
20170131 000000 1174.0600000 1175.7300000 1161.2700000 1164.1500000 557635758
20170201 000000 1162.0800000 1167.5300000 1156.8600000 1167.5300000 482731490
20170202 000000 1169.2100000 1181.4400000 1167.5600000 1171.4200000 540978674
20170203 000000 1176.8500000 1190.4000000 1174.2500000 1190.4000000 518183807
20170206 000000 1190.4100000 1196.9900000 1175.3700000 1178.5200000 478423100
20170207 000000 1182.4000000 1182.4000000 1167.2100000 1179.2100000 413776029
20170208 000000 1176.1100000 1176.1100000 1157.8300000 1164.6500000 612630785
