<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
20191111 000000 1464.0000000 1466.1200000 1455.7900000 1460.8400000 818015921
20191112 000000 1461.3700000 1471.1900000 1447.8300000 1449.3500000 978320303
20191113 000000 1441.4900000 1443.1900000 1430.9100000 1437.8500000 889672593
20191114 000000 1438.8100000 1448.5400000 1425.4400000 1436.9800000 1150947169
20191115 000000 1440.2900000 1450.8400000 1435.5400000 1449.4200000 888538007
20191118 000000 1458.5000000 1461.2000000 1436.7400000 1443.0200000 902514098
20191119 000000 1445.1600000 1456.0100000 1441.9900000 1451.6400000 825403991
20191120 000000 1449.0800000 1452.4000000 1433.0000000 1448.4000000 1265546276
20191121 000000 1449.8000000 1456.6200000 1445.0100000 1454.7400000 1336932133
20191122 000000 1453.4200000 1468.4000000 1451.5000000 1455.4200000 875990462
20191125 000000 1456.7200000 1462.5100000 1450.9200000 1454.6300000 613843325
20191126 000000 1455.8400000 1458.8800000 1437.8900000 1440.9500000 1362908910
20191127 000000 1444.4100000 1450.3400000 1437.9200000 1441.0800000 653159505
20191128 000000 1441.2500000 1442.4700000 1431.3500000 1439.1800000 514162978
20191129 000000 1438.4700000 1441.0200000 1428.0300000 1438.4500000 686963432
20191202 000000 1439.1600000 1448.9800000 1432.2400000 1432.8100000 876782935
20191203 000000 1432.1300000 1435.8100000 1414.0600000 1414.0600000 872563875
20191204 000000 1417.9100000 1433.5600000 1410.6100000 1430.0300000 727826468
20191205 000000 1430.4400000 1434.1600000 1421.3500000 1430.3900000 703626283
20191206 000000 1433.8900000 1448.6500000 1431.4700000 1448.3400000 684684575
20191209 000000 1448.8200000 1458.9000000 1445.5500000 1456.7900000 653171432
20191210 000000 1458.0800000 1460.9200000 1446.1400000 1454.2300000 692351842
20191211 000000 1454.7500000 1466.7000000 1453.5800000 1463.1500000 768532985
20191212 000000 1476.9000000 1502.8100000 1476.3300000 1496.9600000 1216677069
20191213 000000 1499.8000000 1515.1400000 1496.9400000 1501.4200000 928759130
20191216 000000 1504.0400000 1520.7000000 1502.7900000 1517.1600000 772327732
20191217 000000 1519.7900000 1521.7700000 1512.8000000 1520.6000000 840811999
20191218 000000 1520.1800000 1524.6200000 1511.6600000 1522.5100000 965173391
20191219 000000 1514.4800000 1526.4800000 1511.0600000 1519.4900000 1076239442
20191220 000000 1522.1000000 1530.8600000 1519.0200000 1523.7700000 1023234842
20191223 000000 1522.8500000 1535.0000000 1522.0400000 1535.0000000 734844508
20191224 000000 1535.3500000 1541.8700000 1534.9900000 1540.4600000 534400747
20191225 000000 1541.7800000 1549.8800000 1541.3100000 1544.1200000 298671666
20191226 000000 1541.0500000 1546.5000000 1533.7600000 1534.8500000 370946384
20191227 000000 1535.1300000 1552.7300000 1535.1300000 1549.4000000 598287496
20191230 000000 1549.5900000 1558.2400000 1545.3000000 1548.9200000 601191945
20200103 000000 1554.7200000 1567.8600000 1553.8000000 1564.1800000 720191214
20200106 000000 1560.2300000 1568.3500000 1549.5200000 1568.3500000 634325328
20200108 000000 1567.7200000 1590.2100000 1563.1800000 1589.0800000 861605332
20200109 000000 1597.2400000 1607.2800000 1590.7700000 1601.7400000 958247896
20200110 000000 1602.4800000 1614.6900000 1594.0100000 1614.6900000 739121499
20200113 000000 1612.7100000 1620.1700000 1608.5300000 1619.7300000 880289902
20200114 000000 1623.2200000 1625.6100000 1602.0300000 1604.9600000 1236136981
20200115 000000 1602.2000000 1615.6400000 1588.7300000 1602.2900000 1238573426
20200116 000000 1610.9200000 1618.1000000 1608.6400000 1612.7200000 1131818185
20200117 000000 1615.1500000 1641.8200000 1614.9500000 1637.7500000 1280762763
20200120 000000 1641.2500000 1651.8200000 1641.2500000 1646.6000000 1013170284
20200121 000000 1642.1200000 1642.5000000 1622.5800000 1634.3200000 1053785483
20200122 000000 1636.4900000 1643.1900000 1612.8700000 1612.8700000 1283488644
20200123 000000 1608.5800000 1614.9800000 1593.8100000 1596.1100000 1307299033
20200124 000000 1604.3800000 1614.6800000 1597.1600000 1599.8200000 977210435
20200127 000000 1584.9700000 1584.9700000 1541.9000000 1541.9000000 1419732748
20200128 000000 1550.5100000 1572.7300000 1531.6000000 1572.2300000 1205941072
20200129 000000 1580.2500000 1584.2600000 1563.8900000 1570.6500000 1054237073
20200130 000000 1563.1200000 1565.7800000 1544.5500000 1544.5500000 1054370043
20200131 000000 1559.9800000 1568.8200000 1517.0700000 1517.0700000 1287028434
20200203 000000 1509.2000000 1530.7300000 1507.3100000 1521.1600000 1315598590
20200204 000000 1523.9700000 1550.2200000 1523.8600000 1547.1900000 1331074049
20200205 000000 1549.8500000 1579.6000000 1538.2300000 1560.4800000 1429249916
20200206 000000 1569.3300000 1579.0900000 1533.8300000 1539.4200000 1080573554
20200207 000000 1543.1300000 1547.9700000 1506.2500000 1518.2300000 1141174854
20200210 000000 1516.9900000 1530.0400000 1495.2000000 1503.9500000 1032583176
20200211 000000 1509.1600000 1548.2700000 1509.1600000 1539.5600000 1446357148
20200212 000000 1542.7200000 1557.9300000 1541.1400000 1557.4400000 1331144887
20200213 000000 1553.3200000 1554.0400000 1530.7900000 1543.5000000 1004155676
20200214 000000 1542.6500000 1550.1200000 1528.2200000 1534.8900000 810367427
20200217 000000 1536.4800000 1546.8700000 1536.4800000 1543.2500000 570474014
20200218 000000 1540.9500000 1540.9500000 1510.8200000 1515.5400000 899549772
20200219 000000 1525.4500000 1544.6200000 1525.4500000 1542.0800000 872818158
20200220 000000 1546.3500000 1552.0400000 1535.8100000 1535.8100000 881006050
20200221 000000 1525.6900000 1531.6200000 1515.4500000 1524.7100000 747024629
20200225 000000 1501.6100000 1506.4200000 1445.7600000 1446.1100000 1335487928
20200226 000000 1442.8700000 1464.3400000 1419.2600000 1461.2200000 1652352798
20200227 000000 1438.2800000 1444.0500000 1381.0200000 1386.2000000 1557132902
20200228 000000 1358.4900000 1362.1500000 1279.7400000 1299.6900000 2757223548
20200302 000000 1340.2100000 1368.6300000 1275.1700000 1303.4700000 2174082395
20200303 000000 1336.1000000 1360.2800000 1320.5100000 1358.0300000 1637522057
20200304 000000 1335.3500000 1364.5500000 1326.9000000 1348.1900000 1254607605
20200305 000000 1357.6900000 1363.7300000 1319.1500000 1323.8200000 1208837902
20200306 000000 1289.5200000 1300.6100000 1238.5300000 1257.9600000 2060105462
20200310 000000 1149.8100000 1182.0800000 1055.3100000 1094.1800000 3497249469
20200311 000000 1119.7100000 1130.6200000 1076.5400000 1086.1800000 1961655777
20200312 000000 1042.2000000 1042.2000000 953.6400000 966.4000000 2344148794
20200313 000000 958.2900000 1055.4900000 957.1900000 991.6900000 2537016694
20200316 000000 995.2400000 998.3300000 910.6600000 966.9300000 1918833576
20200317 000000 955.1200000 985.2400000 909.9200000 934.6600000 1799016728
20200318 000000 915.7100000 915.7100000 827.5200000 832.2600000 1628845403
20200319 000000 833.3800000 908.7500000 809.0000000 902.6300000 2064988884
20200320 000000 926.1900000 980.2100000 913.6900000 924.2200000 2339655517
20200323 000000 887.9900000 916.9200000 860.7400000 883.7800000 1624572940
20200324 000000 929.8900000 978.2300000 929.8900000 965.3200000 1611438123
20200325 000000 991.9400000 1027.6200000 943.0200000 981.6900000 2194346307
20200326 000000 984.3500000 1022.0200000 959.3100000 1017.0300000 1431747852
20200327 000000 1014.1000000 1015.8900000 945.2800000 955.3400000 1210438538
20200330 000000 950.2000000 962.6000000 926.8000000 958.5400000 1053444174
20200331 000000 980.0000000 1014.5100000 979.9600000 1014.4400000 1471192617
20200401 000000 988.7100000 995.1800000 977.4800000 987.7500000 1024017480
20200402 000000 1013.2900000 1038.2000000 983.6300000 1034.0600000 1741346757
20200403 000000 1038.9200000 1070.4200000 1030.6400000 1049.8800000 1537801497
20200406 000000 1069.6600000 1090.8100000 1059.3100000 1083.4300000 1181911889
20200407 000000 1097.8200000 1122.8800000 1087.0800000 1099.7600000 1611027298
20200408 000000 1091.5300000 1114.6000000 1083.5000000 1114.6000000 1114263617
20200409 000000 1130.1400000 1170.2700000 1119.8200000 1155.4900000 1604508429
20200410 000000 1132.4900000 1148.6000000 1127.8400000 1142.0700000 500616585
20200413 000000 1142.9000000 1148.5800000 1118.8700000 1124.9700000 652033761
20200414 000000 1135.5700000 1151.6500000 1127.1900000 1133.2300000 1129266299
20200415 000000 1129.4900000 1129.4900000 1045.1300000 1046.8800000 1336738581
20200416 000000 1057.1300000 1087.8000000 1036.9500000 1066.9100000 1438196982
20200417 000000 1084.3500000 1092.5400000 1068.9300000 1078.6900000 955723880
20200420 000000 1075.2200000 1079.7500000 1055.7100000 1068.3200000 911197998
20200421 000000 1036.1000000 1037.8900000 991.4900000 1012.1500000 1432414478
20200422 000000 1011.3800000 1071.8000000 1006.9600000 1066.0100000 1294002560
20200423 000000 1079.1500000 1110.4000000 1071.3400000 1099.6700000 1111893864
20200424 000000 1089.3300000 1103.7700000 1074.0600000 1081.3200000 877363378
20200427 000000 1086.7000000 1099.3800000 1081.4900000 1083.6800000 721987552
20200428 000000 1085.8600000 1125.8800000 1081.0900000 1109.6000000 1242791281
20200429 000000 1117.7200000 1147.9700000 1113.8900000 1144.6400000 1168132903
20200430 000000 1158.2600000 1169.8800000 1121.7800000 1125.0300000 1401712818
20200504 000000 1111.2800000 1111.2800000 1080.6300000 1099.4200000 816602438
20200505 000000 1117.0000000 1135.4000000 1115.9900000 1133.1600000 694797461
20200506 000000 1135.7400000 1139.5100000 1106.0600000 1111.4300000 908293610
20200507 000000 1112.6500000 1138.2200000 1111.7300000 1126.4800000 956984281
20200508 000000 1125.6600000 1140.0100000 1116.2500000 1136.3400000 724656148
20200512 000000 1130.0300000 1143.6500000 1123.1600000 1137.2800000 957174312
20200513 000000 1124.2900000 1132.7500000 1110.3700000 1110.3700000 886904313
20200514 000000 1104.5700000 1113.9400000 1086.3600000 1102.9800000 1019243006
20200515 000000 1121.4700000 1134.3400000 1107.4900000 1107.4900000 952464790
20200518 000000 1122.7100000 1167.9500000 1122.7100000 1167.8800000 1244593672
20200519 000000 1173.3700000 1183.7700000 1168.0400000 1177.2400000 1253273954
20200520 000000 1176.0200000 1225.4700000 1173.7000000 1225.4700000 1423192689
20200521 000000 1226.1500000 1243.2700000 1196.3300000 1206.2800000 1405301470
20200522 000000 1194.8600000 1198.2600000 1174.8600000 1188.4700000 909978089
20200525 000000 1196.8100000 1213.4100000 1196.8100000 1213.4100000 522222977
20200526 000000 1220.4500000 1243.9600000 1220.4500000 1224.9900000 1142891564
20200527 000000 1222.9100000 1234.8300000 1197.7800000 1212.2000000 1396572268
20200528 000000 1218.9400000 1241.7700000 1211.8500000 1241.7700000 1179007054
20200529 000000 1232.9500000 1234.7200000 1210.0700000 1219.7600000 2130624297
20200601 000000 1240.0800000 1253.9100000 1233.7300000 1247.6100000 1091885804
20200602 000000 1258.1000000 1283.8500000 1255.7500000 1277.8500000 1378654725
20200603 000000 1290.2700000 1301.8800000 1277.1500000 1301.8800000 1783889206
20200604 000000 1295.2300000 1296.3400000 1252.1400000 1257.3100000 1894155706
20200605 000000 1266.4200000 1291.0000000 1265.2600000 1285.7800000 1472272782
20200608 000000 1287.3200000 1306.2700000 1278.7500000 1288.7100000 1423263670
20200609 000000 1295.4200000 1299.5900000 1263.7500000 1284.3100000 1152351360
20200610 000000 1284.2700000 1288.0700000 1266.0200000 1277.5800000 1306026961
20200611 000000 1266.4400000 1266.4400000 1237.0200000 1238.1100000 1364187835
20200615 000000 1212.9700000 1223.0900000 1196.4700000 1221.6000000 1240621094
20200616 000000 1243.0200000 1264.1200000 1236.1200000 1242.7200000 1170593796
20200617 000000 1247.4300000 1257.9100000 1233.8900000 1237.9300000 1003133308
20200618 000000 1233.4400000 1242.9500000 1221.2000000 1230.7100000 1115995826
20200619 000000 1235.2300000 1259.8600000 1235.2300000 1249.6700000 1283242971
20200622 000000 1249.4700000 1258.5000000 1235.1600000 1256.7700000 868329522
20200623 000000 1264.3400000 1282.9500000 1263.7700000 1281.1800000 880598105
20200625 000000 1256.3000000 1262.3300000 1242.3200000 1257.1800000 1127983579
20200626 000000 1268.4300000 1270.3600000 1236.9100000 1246.7400000 819090815
20200629 000000 1240.1000000 1249.4500000 1230.1100000 1239.8100000 803064998
20200630 000000 1248.3000000 1250.3200000 1212.6300000 1212.6300000 871532509
20200702 000000 1222.3500000 1250.5700000 1220.8400000 1248.2800000 890104921
20200703 000000 1244.9700000 1252.6400000 1229.4400000 1235.1800000 571873233
20200706 000000 1246.7000000 1266.2800000 1241.7100000 1247.1400000 1033555346
20200707 000000 1240.8900000 1251.8100000 1229.9700000 1247.8300000 871659176
20200708 000000 1239.2300000 1250.4400000 1238.7100000 1245.5400000 799322694
20200709 000000 1242.5700000 1252.2500000 1230.0700000 1234.4200000 910287835
20200710 000000 1229.3600000 1245.6500000 1221.9600000 1245.6500000 745715549
20200713 000000 1250.3700000 1257.7300000 1232.9900000 1234.5000000 838529467
20200714 000000 1221.2400000 1221.2400000 1197.2000000 1216.7900000 1111168672
20200715 000000 1214.3800000 1228.4100000 1210.1400000 1219.2600000 944546147
20200716 000000 1216.6700000 1222.1600000 1208.2900000 1219.9300000 606470727
20200717 000000 1213.7400000 1218.3200000 1209.2400000 1216.1700000 573748919
20200720 000000 1214.3900000 1235.8500000 1205.7900000 1235.8500000 713911853
20200721 000000 1243.5800000 1266.4800000 1243.1700000 1259.7200000 1158471699
20200722 000000 1257.7300000 1266.1600000 1250.3100000 1255.1000000 783165748
20200723 000000 1264.1200000 1274.5600000 1254.0600000 1261.6200000 780800450
20200724 000000 1245.3900000 1258.3600000 1243.5400000 1255.9800000 830124968
20200727 000000 1261.1100000 1276.4900000 1260.5900000 1266.1600000 911071636
20200728 000000 1276.0900000 1277.8200000 1249.7200000 1257.6900000 839470855
20200729 000000 1255.8200000 1270.4200000 1254.1500000 1266.0100000 900429263
20200730 000000 1265.3500000 1266.8100000 1226.8600000 1232.3500000 802869761
20200731 000000 1249.9100000 1251.5700000 1232.9900000 1234.4400000 835457548
20200803 000000 1235.4000000 1260.4700000 1234.9700000 1257.4200000 833974358
20200804 000000 1264.1200000 1269.7900000 1246.8200000 1260.1600000 728597787
20200805 000000 1265.9700000 1297.9700000 1265.1400000 1295.2700000 1222580257
20200806 000000 1295.6100000 1299.7600000 1278.2200000 1282.4400000 796629848
20200807 000000 1285.6900000 1286.3600000 1266.8500000 1271.4300000 767551749
20200810 000000 1271.9700000 1280.4100000 1267.9600000 1267.9600000 654560463
20200811 000000 1272.2200000 1301.1900000 1272.2200000 1296.0100000 1285479556
20200812 000000 1287.8800000 1307.1200000 1283.6000000 1307.1200000 1216219704
20200813 000000 1305.8100000 1326.1300000 1304.5900000 1326.1300000 1256464233
20200814 000000 1327.3800000 1328.1400000 1306.0000000 1323.8000000 853455853
20200817 000000 1328.0300000 1336.5800000 1301.0300000 1308.7100000 1125736086
20200818 000000 1306.2300000 1322.9900000 1303.3000000 1311.5200000 801422357
20200819 000000 1312.4800000 1322.4800000 1308.0900000 1316.3200000 757567601
